--------- beginning of /dev/log/system 
05-22 14:23:25.835 I/Vold    (  117): Vold 2.1 (the revenge) firing up 
05-22 14:23:27.867 W/dalvikvm(  125): PR_SET_NO_NEW_PRIVS failed. Is your kernel compiled correctly?: Invalid argument 
05-22 14:33:07.531 E/ActivityManager(  375):   0.1% 854/com.qihoo.appstore: 0.1% user + 0% kernel
05-22 14:33:07.531 E/ActivityManager(  375):   0% 1894/rt_server: 0% user + 0% kernel / faults: 16 minor
05-22 14:33:07.531 E/ActivityManager(  375):   0.1% 2406/logcat: 0% user + 0.1% kernel
05-22 14:33:07.531 E/ActivityManager(  375):   0.1% 2563/com.android.defcontainer: 0.1% user + 0% kernel / faults: 69 minor
05-22 14:33:07.531 E/ActivityManager(  375):  +0% 2578/com.qihoo360.mobilesafe: 0% user + 0% kernel
05-22 14:33:07.531 E/ActivityManager(  375): 99% TOTAL: 94% user + 5.1% kernel
05-22 14:33:07.531 E/ActivityManager(  375): CPU usage from 4968ms to 5534ms later with 99% awake:
05-22 14:33:07.531 E/ActivityManager(  375):   73% 606/com.pekall.emdm.launcher: 73% user + 0% kernel
05-22 14:33:07.531 E/ActivityManager(  375):     73% 671/Thread-42: 73% user + 0% kernel
05-22 14:33:07.531 E/ActivityManager(  375):   62% 2371/com.pekall.emdm.launcher:remote: 62% user + 0% kernel
05-22 14:33:07.531 E/ActivityManager(  375):     62% 2384/Thread-171: 62% user + 0% kernel
05-22 14:33:07.531 E/ActivityManager(  375):   40% 2578/com.qihoo360.mobilesafe: 31% user + 8.7% kernel / faults: 1420 minor 8 major
05-22 14:33:07.531 E/ActivityManager(  375):     19% 2578/o360.mobilesafe: 15% user + 3.5% kernel
05-22 14:33:07.531 E/ActivityManager(  375):     8.7% 2580/GC: 5.2% user + 3.5% kernel
05-22 14:33:07.531 E/ActivityManager(  375):    +0% 2594/Thread-178: 0% user + 0% kernel
05-22 14:33:07.531 E/ActivityManager(  375):    +0% 2595/AsyncTask #1: 0% user + 0% kernel
05-22 14:33:07.531 E/ActivityManager(  375):    +0% 2596/AsyncTask #2: 0% user + 0% kernel
05-22 14:33:07.531 E/ActivityManager(  375):    +0% 2597/AsyncTask #1: 0% user + 0% kernel
05-22 14:33:07.531 E/ActivityManager(  375):    +0% 2598/SafeManageServi: 0% user + 0% kernel
05-22 14:33:07.531 E/ActivityManager(  375):    +0% 2599/Timer-0: 0% user + 0% kernel
05-22 14:33:07.531 E/ActivityManager(  375):   14% 375/system_server: 7% user + 7% kernel / faults: 12 minor
05-22 14:33:07.531 E/ActivityManager(  375):     5.2% 391/ActivityManager: 0% user + 5.2% kernel
05-22 14:33:07.531 E/ActivityManager(  375):     1.7% 545/Binder_4: 1.7% user + 0% kernel
05-22 14:33:07.531 E/ActivityManager(  375):     1.7% 1308/Binder_B: 1.7% user + 0% kernel
05-22 14:33:07.531 E/ActivityManager(  375):   2% 802/com.qihoo360.mobilesafe:GuardService: 1% user + 1% kernel / faults: 57 minor
05-22 14:33:07.531 E/ActivityManager(  375):     1% 813/Binder_1: 1% user + 0% kernel
05-22 14:33:07.531 E/ActivityManager(  375):     1% 814/Binder_2: 1% user + 0% kernel
05-22 14:33:07.531 E/ActivityManager(  375):   0.7% 24/kswapd0: 0% user + 0.7% kernel
05-22 14:33:07.531 E/ActivityManager(  375):   0.7% 81/mmcqd/0: 0% user + 0.7% kernel
05-22 14:33:07.531 E/ActivityManager(  375):   1% 1024/android.process.media: 1% user + 0% kernel / faults: 5 minor
05-22 14:33:07.531 E/ActivityManager(  375):     1% 1035/Binder_2: 0% user + 1% kernel
05-22 14:33:07.531 E/ActivityManager(  375):   1.7% 1693/com.qihoo.daemon: 1.7% user + 0% kernel / faults: 10 minor
05-22 14:33:07.531 E/ActivityManager(  375):     1.7% 1695/GC: 1.7% user + 0% kernel
05-22 14:33:07.531 E/ActivityManager(  375): 100% TOTAL: 93% user + 6.3% kernel
05-22 14:33:07.538 W/ActivityManager(  375): Killing ProcessRecord{427d9bb0 2371:com.pekall.emdm.launcher:remote/u0a10066}: background ANR
05-22 14:33:07.749 I/ActivityManager(  375): Process com.pekall.emdm.launcher:remote (pid 2371) has died.
05-22 14:33:07.749 W/ActivityManager(  375): Scheduling restart of crashed service com.pekall.emdm.launcher/com.baidu.location.f in 1280000ms
05-22 14:33:08.210 W/MountService(  375): getVolumeState(/storage/emulated/0/external_sd): Unknown volume
05-22 14:33:08.234 W/MountService(  375): getVolumeState(/mnt/sdcard-ext): Unknown volume
05-22 14:33:08.234 W/MountService(  375): getVolumeState(/mnt/ext_sdcard): Unknown volume
05-22 14:33:08.234 W/MountService(  375): getVolumeState(/mnt/sdcard2): Unknown volume
05-22 14:33:08.234 W/MountService(  375): getVolumeState(/mnt/emmc): Unknown volume
05-22 14:33:08.234 W/MountService(  375): getVolumeState(/mnt/extSdCard): Unknown volume
05-22 14:33:08.241 W/MountService(  375): getVolumeState(/mnt/sdcard/SD_CARD): Unknown volume
05-22 14:33:08.241 W/MountService(  375): getVolumeState(/mnt/sdcard/extra_sd): Unknown volume
05-22 14:33:08.249 W/MountService(  375): getVolumeState(/mnt/extrasd_bind): Unknown volume
05-22 14:33:08.249 W/MountService(  375): getVolumeState(/mnt/sdcard/ext_sd): Unknown volume
05-22 14:33:08.249 W/MountService(  375): getVolumeState(/storage/extSdCard): Unknown volume
05-22 14:33:08.249 W/MountService(  375): getVolumeState(/storage/sdcard1): Unknown volume
05-22 14:33:08.257 W/MountService(  375): getVolumeState(/mnt/sdcard/external_SD): Unknown volume
05-22 14:33:08.257 W/MountService(  375): getVolumeState(/mnt/sdcard/external_sd): Unknown volume
05-22 14:33:08.820 I/ActivityManager(  375): Start proc com.qihoo360.mobilesafe:PcDaemon for service com.qihoo360.mobilesafe/.pcdaemon.service.DaemonService: pid=2635 uid=10069 gids={50069, 3003, 1015, 3001, 3002, 1006, 1028}
05-22 14:33:09.890 W/BroadcastQueue(  375): Failure [background] sending broadcast result of Intent { act=com.qihoo360.mobilesafe.NotifyDaemonStart flg=0x10 }
05-22 14:33:09.890 W/BroadcastQueue(  375): android.os.DeadObjectException
05-22 14:33:09.890 W/BroadcastQueue(  375): 	at android.os.BinderProxy.transact(Native Method)
05-22 14:33:09.890 W/BroadcastQueue(  375): 	at android.content.IIntentReceiver$Stub$Proxy.performReceive(IIntentReceiver.java:124)
05-22 14:33:09.890 W/BroadcastQueue(  375): 	at com.android.server.am.BroadcastQueue.performReceiveLocked(BroadcastQueue.java:376)
05-22 14:33:09.890 W/BroadcastQueue(  375): 	at com.android.server.am.BroadcastQueue.processNextBroadcast(BroadcastQueue.java:599)
05-22 14:33:09.890 W/BroadcastQueue(  375): 	at com.android.server.am.ActivityManagerService.finishReceiver(ActivityManagerService.java:12390)
05-22 14:33:09.890 W/BroadcastQueue(  375): 	at android.app.ActivityManagerNative.onTransact(ActivityManagerNative.java:379)
05-22 14:33:09.890 W/BroadcastQueue(  375): 	at com.android.server.am.ActivityManagerService.onTransact(ActivityManagerService.java:1737)
05-22 14:33:09.890 W/BroadcastQueue(  375): 	at android.os.Binder.execTransact(Binder.java:388)
05-22 14:33:09.890 W/BroadcastQueue(  375): 	at dalvik.system.NativeStart.run(Native Method)
05-22 14:33:13.054 I/ActivityManager(  375): No longer want com.google.android.apps.maps:FriendService (pid 1394): empty #17
05-22 14:33:25.687 I/ActivityManager(  375): No longer want com.android.onetimeinitializer (pid 1591): empty #17
05-22 14:33:35.374 I/PowerManagerService(  375): Waking up from sleep...
05-22 14:33:35.570 I/WindowManager(  375): Lock screen displayed!
05-22 14:33:36.968 D/PhoneStatusBar(  450): disable: < expand icons alerts ticker system_info BACK HOME recent* CLOCK search* >
05-22 14:33:37.046 D/PhoneStatusBar(  450): disable: < expand icons alerts ticker system_info back* home* recent clock* search >
05-22 14:33:37.054 W/InputMethodManagerService(  375): Window already focused, ignoring focus gain of: com.android.internal.view.IInputMethodClient$Stub$Proxy@42954138 attribute=android.view.inputmethod.EditorInfo@42954148, token = android.os.BinderProxy@4274a3d8
05-22 14:33:37.101 I/ActivityManager(  375): No longer want com.google.android.email (pid 1466): empty #17
05-22 14:33:45.273 I/ActivityManager(  375): START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=com.android.settings/.Settings} from pid 1150
05-22 14:33:45.773 D/WifiService(  375): setWifiEnabled: true pid=1719, uid=1000
05-22 14:33:49.148 I/ActivityManager(  375): START u0 {act=android.intent.action.MAIN cmp=com.android.settings/.SubSettings (has extras)} from pid 1719
05-22 14:33:50.562 I/ActivityManager(  375): START u0 {act=android.intent.action.MAIN cmp=com.android.settings/.SubSettings (has extras)} from pid 1719
05-22 14:33:51.945 I/ActivityManager(  375): START u0 {cmp=com.android.settings/.DeviceAdminAdd (has extras)} from pid 1719
05-22 14:33:53.304 W/DevicePolicyManagerService(  375): Previous password owner 10066 no longer active; disabling
05-22 14:33:53.327 I/ActivityManager(  375): START u0 {flg=0x10000000 cmp=com.pekall.emdm.launcher/com.pekall.emdm.ui.ActiveDeviceAdminActivity} from pid 606
05-22 14:33:53.429 W/InputMethodManagerService(  375): Focus gain on non-focused client com.android.internal.view.IInputMethodClient$Stub$Proxy@42906fc8 (uid=1000 pid=1719)
05-22 14:33:54.202 I/ActivityManager(  375): START u0 {act=launcher.action.to.personal cmp=com.pekall.emdm.launcher/.ui.BackPersonalActivity} from pid 606
05-22 14:33:54.335 I/ActivityManager(  375): START u0 {act=android.intent.action.VIEW flg=0x10200000 cmp=com.android.launcher/com.android.launcher2.Launcher} from pid 606
05-22 14:33:56.671 W/MountService(  375): getVolumeState(/storage/emulated/0/external_sd): Unknown volume
05-22 14:33:56.679 W/MountService(  375): getVolumeState(/mnt/sdcard-ext): Unknown volume
05-22 14:33:56.679 W/MountService(  375): getVolumeState(/mnt/ext_sdcard): Unknown volume
05-22 14:33:56.679 W/MountService(  375): getVolumeState(/mnt/sdcard2): Unknown volume
05-22 14:33:56.679 W/MountService(  375): getVolumeState(/mnt/emmc): Unknown volume
05-22 14:33:56.679 W/MountService(  375): getVolumeState(/mnt/extSdCard): Unknown volume
05-22 14:33:56.679 W/MountService(  375): getVolumeState(/mnt/sdcard/SD_CARD): Unknown volume
05-22 14:33:56.679 W/MountService(  375): getVolumeState(/mnt/sdcard/extra_sd): Unknown volume
05-22 14:33:56.679 W/MountService(  375): getVolumeState(/mnt/extrasd_bind): Unknown volume
05-22 14:33:56.679 W/MountService(  375): getVolumeState(/mnt/sdcard/ext_sd): Unknown volume
05-22 14:33:56.679 W/MountService(  375): getVolumeState(/storage/extSdCard): Unknown volume
05-22 14:33:56.679 W/MountService(  375): getVolumeState(/storage/sdcard1): Unknown volume
05-22 14:33:56.679 W/MountService(  375): getVolumeState(/mnt/sdcard/external_SD): Unknown volume
05-22 14:33:56.679 W/MountService(  375): getVolumeState(/mnt/sdcard/external_sd): Unknown volume
05-22 14:33:56.968 W/MountService(  375): getVolumeState(/storage/emulated/0/external_sd): Unknown volume
05-22 14:33:56.968 W/MountService(  375): getVolumeState(/mnt/sdcard-ext): Unknown volume
05-22 14:33:56.968 W/MountService(  375): getVolumeState(/mnt/ext_sdcard): Unknown volume
05-22 14:33:56.968 W/MountService(  375): getVolumeState(/mnt/sdcard2): Unknown volume
05-22 14:33:56.968 W/MountService(  375): getVolumeState(/mnt/emmc): Unknown volume
05-22 14:33:56.968 W/MountService(  375): getVolumeState(/mnt/extSdCard): Unknown volume
05-22 14:33:56.968 W/MountService(  375): getVolumeState(/mnt/sdcard/SD_CARD): Unknown volume
05-22 14:33:56.976 W/MountService(  375): getVolumeState(/mnt/sdcard/extra_sd): Unknown volume
05-22 14:33:56.976 W/MountService(  375): getVolumeState(/mnt/extrasd_bind): Unknown volume
05-22 14:33:56.976 W/MountService(  375): getVolumeState(/mnt/sdcard/ext_sd): Unknown volume
05-22 14:33:56.976 W/MountService(  375): getVolumeState(/storage/extSdCard): Unknown volume
05-22 14:33:56.976 W/MountService(  375): getVolumeState(/storage/sdcard1): Unknown volume
05-22 14:33:56.976 W/MountService(  375): getVolumeState(/mnt/sdcard/external_SD): Unknown volume
05-22 14:33:56.976 W/MountService(  375): getVolumeState(/mnt/sdcard/external_sd): Unknown volume
05-22 14:33:58.945 I/ActivityManager(  375): START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=com.android.settings/.Settings} from pid 1150
05-22 14:34:00.163 I/ActivityManager(  375): START u0 {act=android.intent.action.MAIN cmp=com.android.settings/.SubSettings (has extras)} from pid 1719
05-22 14:34:00.398 W/ContextImpl( 1719): Calling a method in the system process without a qualified user: android.app.ContextImpl.bindService:1439 android.content.ContextWrapper.bindService:496 com.android.settings.applications.ManageApplications.onCreate:861 android.app.Fragment.performCreate:1673 android.app.FragmentManagerImpl.moveToState:854 
05-22 14:34:04.265 I/ActivityManager(  375): START u0 {act=android.intent.action.MAIN cmp=com.android.settings/.SubSettings (has extras)} from pid 1719
05-22 14:34:07.140 I/ActivityManager(  375): Force stopping package com.pekall.emdm.launcher appid=10066 user=0
05-22 14:34:07.140 I/ActivityManager(  375): Killing proc 606:com.pekall.emdm.launcher/u0a10066: force stop com.pekall.emdm.launcher
05-22 14:34:07.140 W/ActivityManager(  375): Scheduling restart of crashed service com.pekall.emdm.launcher/com.pekall.emdm.MdmService in 5000ms
05-22 14:34:07.140 W/ActivityManager(  375): Scheduling restart of crashed service com.pekall.emdm.launcher/com.pekall.emdm.contacts.service.PhoneService in 14999ms
05-22 14:34:07.140 I/ActivityManager(  375):   Force finishing activity ActivityRecord{428483e0 u0 com.pekall.emdm.launcher/.Launcher}
05-22 14:34:07.148 I/ActivityManager(  375):   Force stopping service ServiceRecord{4282aa08 u0 com.pekall.emdm.launcher/com.pekall.emdm.contacts.service.PhoneService}
05-22 14:34:07.148 I/ActivityManager(  375):   Force stopping service ServiceRecord{425cec58 u0 com.pekall.emdm.launcher/com.pekall.emdm.MdmService}
05-22 14:34:07.202 I/WindowState(  375): WIN DEATH: Window{42642ca0 u0 com.pekall.emdm.launcher/com.pekall.emdm.launcher.Launcher}
05-22 14:34:07.538 W/InputMethodManagerService(  375): Window already focused, ignoring focus gain of: com.android.internal.view.IInputMethodClient$Stub$Proxy@427420e0 attribute=null, token = android.os.BinderProxy@425f0878
05-22 14:34:19.077 I/ActivityManager(  375): START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=com.pekall.emdm.launcher/.Launcher} from pid 1150
05-22 14:34:19.296 I/ActivityManager(  375): Start proc com.pekall.emdm.launcher for activity com.pekall.emdm.launcher/.Launcher: pid=3216 uid=10066 gids={50066, 1015, 3002, 3001, 3003, 1028}
--------- beginning of /dev/log/main
05-22 14:34:20.202 W/Parcel  (  802): Attempt to read object from Parcel 0x5e0dfdac at offset 200 that is not in the object list
05-22 14:34:20.202 W/Parcel  (  802): Attempt to read object from Parcel 0x5ed47dac at offset 200 that is not in the object list
05-22 14:34:20.202 D/Email   ( 3216): Email: init sandbox at the beginning.
05-22 14:34:20.202 V/MyServiceConnection( 3216): [SConnection] retry to bind service
05-22 14:34:20.202 V/MyServiceConnection( 3216): [SConnection] sandbox service is NOT installed.
05-22 14:34:20.202 V/MyServiceConnection( 3216): [SConnection] binding service: pekall.intent.action.SANDBOX_SERVICE
05-22 14:34:20.210 V/l       ( 3216): Bind requested for task setLogging
05-22 14:34:20.218 W/DocumentManager( 3216): Sandbox service is not connected.
05-22 14:34:20.218 D/MessageControllerImpl( 3216): controller is null
05-22 14:34:20.218 V/MyServiceConnection( 3216): [SConnection] retry to bind service
05-22 14:34:20.218 V/MyServiceConnection( 3216): [SConnection] sandbox service is NOT installed.
05-22 14:34:20.218 V/MyServiceConnection( 3216): [SConnection] binding service: pekall.intent.action.SANDBOX_SERVICE
05-22 14:34:20.218 D/MessageControllerImpl( 3216): controller is null
05-22 14:34:20.218 D/MessageControllerImpl( 3216): controller is null
05-22 14:34:20.226 D/MessageControllerImpl( 3216): controller is null
05-22 14:34:20.226 V/LauncherApplication( 3216): onActivityStarted
05-22 14:34:20.226 D/        ( 3216): [---null: -1---]     awsa  onActivityResumed
05-22 14:34:20.226 V/LauncherApplication( 3216): 2MdmConstant.LAST_LAUNCH_TIME = 0
05-22 14:34:20.241 D/        ( 3216): [---null: -1---]  activity = com.pekall.emdm.launcher.Launcher
05-22 14:34:20.241 V/LauncherApplication( 3216): is not regist
05-22 14:34:20.241 W/Parcel  (  802): Attempt to read object from Parcel 0x5dfdfdac at offset 200 that is not in the object list
05-22 14:34:20.249 E/LauncherApplication( 3216): isShowLogoutUI = true
05-22 14:34:20.249 E/LauncherApplication( 3216): LogoutShowTime 1
05-22 14:34:20.249 V/Launcher( 3216): onResume1111111 
05-22 14:34:20.249 V/Launcher( 3216): is logout ----> 
05-22 14:34:20.249 I/ActivityManager(  375): START u0 {cmp=com.pekall.emdm.launcher/com.pekall.emdm.ui.SplashActivity} from pid 3216
05-22 14:34:20.257 W/WindowManager(  375): Token{42230980 ActivityRecord{42764858 u0 com.pekall.emdm.launcher/com.pekall.emdm.ui.SplashActivity}} failed creating starting window
05-22 14:34:20.257 W/WindowManager(  375): android.view.InflateException: Binary XML file line #34: Error inflating class <unknown>
05-22 14:34:20.257 W/WindowManager(  375): 	at android.view.LayoutInflater.createView(LayoutInflater.java:620)
05-22 14:34:20.257 W/WindowManager(  375): 	at com.android.internal.policy.impl.PhoneLayoutInflater.onCreateView(PhoneLayoutInflater.java:56)
05-22 14:34:20.257 W/WindowManager(  375): 	at android.view.LayoutInflater.onCreateView(LayoutInflater.java:669)
05-22 14:34:20.257 W/WindowManager(  375): 	at android.view.LayoutInflater.createViewFromTag(LayoutInflater.java:694)
05-22 14:34:20.257 W/WindowManager(  375): 	at android.view.LayoutInflater.rInflate(LayoutInflater.java:755)
